Imagemteste,Imagemoriginal,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,rating_2.response,rating_2.rt,key_resp_3.keys,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,date,frameRate,expName,session,participant,
Orig_1_soft.png,Orig_1_soft.png,,,,,0,57,57,171,,,,,,,,,,,,,,,,,,,,,"[0.33611111111111114, 0.33611111111111114, 0.33611111111111114, 0.33611111111111114, 0.33611111111111114, 0.33611111111111114, 0.33611111111111114, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.29583333333333334, 0.10416666666666667, 0.10416666666666667]","[-0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.72444444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.7844444444444445, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.93777777777777782, -0.93777777777777782]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7342665117175784, 0.7506655401084572, 0.7672223150439095, 0.7839635782875121, 0.8006717898824718, 0.8173721892526373, 0.834001677838387, 1.2017539009975735, 1.218142713449197, 1.2348220799467526, 1.2515480192378163, 1.2681077988818288, 1.2849130621470977, 1.3016017432091758, 1.3182865181588568, 1.3349376405531075, 1.351671091571916, 1.3683462515182327, 1.8865033274050802, 1.9027367970556952, 1.9193762011418585, 1.936076600512024, 1.952856924792286, 1.9695098499942105, 1.986192521668272, 2.002973747381475, 2.0196161561179906, 2.0363177573890425, 2.6213425341120455, 2.6374537126685027]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_1_30_jpg_soft.png,Orig_1_soft.png,,,,,0,58,58,93,,,,,,,,,,,,,,,,,,,,,"[0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.33055555555555555, 0.11805555555555555, 0.12361111111111112]","[-0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.76888888888888884, -0.95111111111111113, -0.94666666666666666]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5670780295622535, 0.5833926259947475, 0.6000668845372275, 0.6167285233386792, 0.6334244156896602, 0.6500599136343226, 0.6667074303841218, 0.6834598109999206, 1.0517868324823212, 1.0677327527664602]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_20_jp2_soft.png,Orig_0_soft.png,,,,,0,59,59,81,,,,,,,,,,,,,,,,,,,,,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.0097222222222222224, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, 0.018055555555555554, 0.018055555555555554, 0.016666666666666666, 0.016666666666666666]","[-0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.87777777777777777, -0.86444444444444446, -0.86444444444444446, -0.86444444444444446, -0.8666666666666667, -0.87111111111111106, -0.87333333333333329, -0.88, -0.88222222222222224]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.0700652980303857, 2.086299969581887, 2.1029970638046507, 2.1197100829158444, 2.1364170926390216, 2.15306370795588, 2.1697785298747476, 2.1865011640184093, 2.2031745211279485, 2.219848479202483, 2.687762234825641, 2.704095159919234, 2.7208517471153755, 2.7375365220650565, 2.7542098792036995, 2.770935217558872, 2.7875866403919645, 2.804296654794598, 2.820946575317066, 2.8377509371493943, 2.8543714116385672, 3.2554403021058533, 3.2717609079554677, 3.288479335489683, 3.3052034719730727, 3.3223245287663303, 3.339160439936677, 3.355656519997865, 3.372250553162303]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_7_70_jpg_soft.png,Orig_7_soft.png,,,,,0,60,60,143,,,,,,,,,,,,,,,,,,,,,"[0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.32777777777777778, -0.047222222222222221, -0.047222222222222221]","[-0.9555555555555556, -0.9555555555555556, -0.9555555555555556, -0.9555555555555556, -0.9555555555555556, -0.9555555555555556, -0.95777777777777773, -0.95777777777777773, -0.95777777777777773, -0.95777777777777773, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.92222222222222228, -0.92222222222222228]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.16597879162873141, 0.18221646788879298, 0.19888291420647874, 0.2156220741744619, 0.23229483034810983, 0.24896548324613832, 0.2660694132791832, 0.2823888172279112, 0.29915562039241195, 0.3157472497841809, 0.7336153941287193, 0.7499810704030097, 0.7666604369296692, 0.7833893809001893, 0.8000269821495749, 0.816693127999315, 0.8334358936117496, 0.8501311849977355, 0.8667919223953504, 0.883560528367525, 1.401411125290906, 1.4178768579440657]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_30_jpg_bone.png,Orig_2_bone.png,,,,,0,61,61,21,,,,,,,,,,,,,,,,,,,,,"[0.27916666666666667, 0.28055555555555556, 0.28055555555555556, 0.28055555555555556, 0.28055555555555556, 0.28055555555555556, 0.056944444444444443, 0.056944444444444443]","[-0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.94888888888888889, -0.94888888888888889]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.516970521537587, 0.5335137753281742, 0.5501014986366499, 0.566799794731196, 0.5835200251021888, 0.6001552225789055, 0.9511812059790827, 0.967544478509808]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_6_30_jp2_soft.png,Orig_6_soft.png,,,,,0,62,62,130,,,,,,,,,,,,,,,,,,,,,"[0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.21527777777777779, 0.058333333333333334, 0.058333333333333334]","[-0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.95999999999999996, -0.95999999999999996]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4671154079551343, 0.4833584926382173, 0.5001243943988811, 0.5167818266199902, 0.5334638973872643, 0.5501985502778552, 0.5668725083523896, 0.5835650955268648, 0.9684561032045167, 0.9843329154828098]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_30_jpg_soft.png,Orig_0_soft.png,,,,,0,63,63,85,,,,,,,,,,,,,,,,,,,,,"[0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.15416666666666667, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.052777777777777778, 0.050000000000000003]","[-0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.80222222222222217, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.72222222222222221, -0.72666666666666668, -0.96666666666666667, -0.96666666666666667]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.46684558628476225, 0.48325422970810905, 0.49999969953205436, 0.5167202303709928, 0.5333145640033763, 0.5500852732511703, 0.5666802078194451, 0.5835010955051985, 0.6001963869202882, 1.0683430064527784, 1.084367950243177, 1.1010815702902619, 1.1177837724681012, 1.1344496178498957, 1.1511410031525884, 1.167815562163014, 1.184492224449059, 1.2015027084271424, 1.218013511504978, 1.7030735633743461, 1.7189149202313274]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_70_jpg_soft.png,Orig_2_soft.png,,,,,0,64,64,103,,,,,,,,,,,,,,,,,,,,,"[0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.28194444444444444, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.21805555555555556, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.074999999999999997, 0.073611111111111113]","[-0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.77777777777777779, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.83777777777777773, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.73111111111111116, -0.9244444444444444, -0.92666666666666664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5003070799284615, 0.5166078547772486, 0.5332998410158325, 0.5500248789030593, 0.5666814097203314, 0.5833352363260929, 0.6000966310384683, 0.6167862135043833, 0.9513629901048262, 0.967455239064293, 0.984173666627612, 1.000821483816253, 1.0175275921355933, 1.034235803730553, 1.0509593392780516, 1.0676720578921959, 1.0843009455420543, 1.1010776641778648, 1.351912669138983, 1.3682146458595525, 1.3848465381888673, 1.4016082333691884, 1.4182737782830372, 1.4349173888913356, 1.4516280042589642, 1.4683205914334394, 1.4850552443531342, 1.8193811288510915, 1.8357723450171761]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_9_20_jp2_soft.png,Orig_9_soft.png,,,,,0,65,65,153,,,,,,,,,,,,,,,,,,,,,"[0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.26111111111111113, 0.036111111111111108]","[-0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.71999999999999997, -0.95777777777777773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4668461872206535, 0.4831580794416368, 0.499899643153185, 0.5165708969871048, 0.5333458128443453, 0.5500209727906622, 0.5666919261566363, 0.5835113114735577, 0.6000497577770147, 0.6167832087958232, 1.000821483816253]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_3_20_jp2_soft.png,Orig_3_soft.png,,,,,0,66,66,105,,,,,,,,,,,,,,,,,,,,,"[0.2388888888888889, 0.2388888888888889, 0.24027777777777778, 0.24166666666666667, 0.24444444444444444, 0.24583333333333332, 0.24583333333333332, 0.24583333333333332, 0.24583333333333332, 0.24583333333333332, 0.24583333333333332, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.30277777777777776, 0.11944444444444445, 0.11944444444444445]","[-0.80000000000000004, -0.80000000000000004, -0.80000000000000004, -0.80000000000000004, -0.80000000000000004, -0.80000000000000004, -0.80000000000000004, -0.80444444444444441, -0.80666666666666664, -0.80666666666666664, -0.80666666666666664, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.69111111111111112, -0.94222222222222218, -0.94222222222222218]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4841117698815651, 0.5001697653206065, 0.5168359111703467, 0.5336667143565137, 0.5503514893061947, 0.5670503863657359, 0.5837114242312964, 0.6002826216863468, 0.6172946080332622, 0.6338940496207215, 0.650334242352983, 1.0515768042532727, 1.067808471096214, 1.0845130770467222, 1.1012215891096275, 1.1179379133682232, 1.1346268949273508, 1.151317078329157, 1.1680192805361003, 1.1847440179553814, 1.4856799205881543, 1.5020128456817474]",2017_mar_16_1427,59.9131939127,aqv,001,,
